matchid,player,championid,ss1,ss2,role,position,win,kills,deaths,assists,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,totminionskilled,neutralminionskilled,ownjunglekills,enemyjunglekills
14632,10,57,4,14,DUO_SUPPORT,BOT,0,7,6,11,61918,56519,4362,1036,20417,12666,7588,163,32,1,1,0
14639,10,57,3,4,DUO_SUPPORT,BOT,0,0,5,2,18480,15829,2650,0,13490,1794,11419,276,18,0,0,0
14642,9,57,4,3,DUO_SUPPORT,BOT,1,2,11,18,81269,74488,6781,0,36978,23593,10585,2799,53,0,0,0
14647,3,57,4,3,DUO_SUPPORT,BOT,1,3,1,17,26935,14724,6267,5943,12102,2414,9473,214,25,0,0,0
14654,9,57,3,4,DUO_SUPPORT,BOT,0,2,8,4,42901,29125,8215,5560,23564,6936,16326,301,66,0,0,0
14671,5,57,3,4,DUO_SUPPORT,BOT,1,3,5,7,36003,32268,3735,0,12676,3764,8526,386,22,0,0,0
14736,10,57,4,3,DUO_SUPPORT,BOT,1,6,8,14,114766,89531,21577,3658,26155,9065,13530,3558,100,23,7,16
14760,5,57,4,14,DUO_SUPPORT,BOT,1,4,5,20,52364,44913,5728,1722,23616,6222,16889,504,17,1,1,0
14769,10,57,14,4,DUO_SUPPORT,BOT,1,5,3,14,47156,43187,2774,1194,18041,10117,7071,851,17,2,0,2
14773,2,57,3,4,DUO_SUPPORT,BOT,1,4,4,15,54649,50548,3928,172,17401,5524,11643,234,25,1,1,0
14789,5,57,4,3,DUO_SUPPORT,BOT,0,0,12,23,47898,37959,5163,4775,37860,17492,19569,798,33,0,0,0
14861,4,57,3,4,DUO_SUPPORT,BOT,1,1,6,15,51345,42173,5954,3217,24556,4611,16539,3406,38,1,0,1
14890,8,57,4,3,DUO_SUPPORT,BOT,1,3,5,11,39452,36736,2597,118,12368,5361,6469,536,19,0,0,0
14892,8,57,4,3,DUO_SUPPORT,BOT,1,11,6,15,57447,34981,14866,7600,34705,8967,25218,520,54,0,0,0
14896,7,57,4,14,DUO_SUPPORT,BOT,0,1,8,1,43026,38625,4210,190,15760,6642,8963,154,35,8,8,0
14902,1,57,3,4,DUO_SUPPORT,BOT,1,3,3,11,37566,33589,3544,432,8673,2037,6168,466,13,0,0,0
14965,6,57,3,4,DUO_SUPPORT,BOT,0,2,15,3,39774,37087,2686,0,26414,13117,11543,1754,23,0,0,0
14973,9,57,14,4,DUO_SUPPORT,BOT,0,3,8,12,76813,70906,4190,1716,31692,13503,14824,3364,31,0,0,0
14987,8,57,4,3,DUO_SUPPORT,BOT,0,0,8,11,31629,23070,4394,4164,24166,8715,13777,1673,23,0,0,0
15006,5,57,4,14,DUO_SUPPORT,BOT,1,2,4,15,41754,33156,7721,875,14594,2294,11994,305,16,3,0,3
15007,8,57,4,3,DUO_SUPPORT,BOT,0,4,4,10,36727,33339,3387,0,18161,12144,5605,411,20,0,0,0
15041,7,57,3,4,DUO_SUPPORT,BOT,0,1,5,8,39621,26538,7746,5335,27574,14206,13043,324,44,1,1,0
15054,5,57,4,14,DUO_SUPPORT,BOT,1,5,7,12,45020,39908,4659,452,20148,6503,13645,0,19,0,0,0
15081,8,57,14,4,DUO_SUPPORT,BOT,1,1,0,10,33387,28492,4712,182,11044,3051,7822,170,13,3,0,3
15086,4,57,14,4,DUO_SUPPORT,BOT,1,8,5,9,75097,67332,6514,1250,19492,5620,13637,234,40,1,0,1
15094,10,57,4,3,DUO_SUPPORT,BOT,1,3,11,17,64286,56528,7758,0,26693,6542,17910,2240,43,8,6,2
15095,1,57,4,14,DUO_SUPPORT,BOT,1,4,5,9,63919,56922,5718,1278,22863,5164,16420,1279,33,2,0,2
15183,6,57,4,3,DUO_SUPPORT,BOT,0,5,10,26,77908,66475,7364,4068,48920,16451,29399,3069,29,1,0,1
15184,4,57,4,14,DUO_SUPPORT,BOT,1,4,10,24,67712,57496,8205,2011,42114,11030,26299,4785,38,9,0,9
15193,5,57,4,3,DUO_SUPPORT,BOT,0,5,12,24,51410,37063,10601,3746,59283,34353,23338,1591,33,1,0,1
15242,9,57,4,3,DUO_SUPPORT,BOT,1,3,4,17,48424,39447,5076,3900,23163,5020,17408,733,31,2,2,0
15263,9,57,3,4,DUO_SUPPORT,BOT,1,4,7,11,37426,26441,7120,3864,35839,14887,19997,954,34,0,0,0
15294,9,57,3,4,DUO_SUPPORT,BOT,1,2,2,8,18625,10373,4892,3358,8772,2715,5696,360,28,0,0,0
15327,3,57,12,4,DUO_SUPPORT,BOT,0,2,11,24,110800,100610,6413,3777,49616,11202,34160,4254,63,0,0,0
15349,3,57,4,14,DUO_SUPPORT,BOT,1,6,5,11,48973,44144,4021,808,19060,3273,15786,0,15,2,0,2
15362,10,57,4,3,DUO_SUPPORT,BOT,0,9,10,27,98339,88359,7109,2869,55252,20983,31257,3011,47,0,0,0
15381,5,57,4,14,DUO_SUPPORT,BOT,0,1,2,7,34380,24148,6611,3621,13531,1984,10833,714,40,4,4,0
15464,7,57,4,3,DUO_SUPPORT,BOT,0,1,11,11,36129,28768,5195,2166,27033,8671,16552,1809,21,0,0,0
15503,8,57,4,14,DUO_SUPPORT,BOT,1,0,12,21,55811,44107,7741,3962,41567,16391,24208,968,35,1,1,0
15543,9,57,4,7,DUO_SUPPORT,BOT,0,1,8,15,65800,57926,7556,317,22007,8345,13034,628,55,0,0,0
15586,8,57,4,3,DUO_SUPPORT,BOT,0,2,12,17,63755,55685,8022,48,37712,11313,23249,3150,46,4,4,0
15620,9,57,4,14,DUO_SUPPORT,BOT,0,2,7,7,41936,37095,4237,604,18886,5225,13377,284,31,0,0,0
15626,9,57,4,3,DUO_SUPPORT,BOT,1,2,8,11,34156,27630,5470,1055,21985,8161,13284,540,22,0,0,0
15627,9,57,4,14,DUO_SUPPORT,BOT,1,7,0,7,40198,35047,4098,1053,11657,2979,8483,194,29,0,0,0
15654,3,57,3,4,DUO_SUPPORT,BOT,1,9,8,14,90034,85594,4440,0,19936,8802,10981,152,60,3,3,0
15664,10,57,4,14,DUO_SUPPORT,BOT,0,2,1,2,21308,19320,1593,394,6635,2525,3815,295,6,0,0,0
15701,10,57,4,14,DUO_SUPPORT,BOT,1,2,1,9,37766,31135,5869,762,12585,5332,6550,702,16,0,0,0
15816,4,57,4,3,DUO_SUPPORT,BOT,0,0,5,12,27611,24558,3053,0,18208,5395,10093,2719,28,0,0,0
15830,1,57,3,4,DUO_SUPPORT,BOT,0,2,9,6,47245,42065,5180,0,23338,6328,15563,1446,22,2,2,0
15967,8,57,4,3,DUO_SUPPORT,BOT,1,4,4,10,62769,56700,4899,1170,25427,11905,10580,2940,29,2,1,1
16005,4,57,4,3,DUO_SUPPORT,BOT,0,1,5,12,36268,32187,1602,2479,20097,4616,14816,665,18,0,0,0
16050,8,57,4,14,DUO_SUPPORT,BOT,0,2,5,5,51395,46610,4422,362,15114,2836,11953,324,28,0,0,0
16060,2,57,4,3,DUO_SUPPORT,BOT,1,8,10,12,165092,155839,5509,3743,35656,10251,24706,698,69,7,2,5
16076,8,57,14,4,DUO_SUPPORT,BOT,1,2,1,7,14719,11738,2569,411,6131,1422,4624,84,10,0,0,0
16097,5,57,14,4,DUO_SUPPORT,BOT,1,10,3,8,35030,29473,4888,667,15268,5675,9517,76,15,0,0,0
16103,7,57,4,3,DUO_SUPPORT,BOT,0,0,5,7,25454,21300,2349,1804,15262,5526,8839,896,15,2,1,1
16104,9,57,4,3,DUO_SUPPORT,BOT,1,3,6,20,98893,85706,12685,500,31194,12775,16881,1537,63,4,0,4
16126,1,57,14,4,DUO_SUPPORT,BOT,1,1,10,16,55978,48656,6575,746,25099,10709,13580,809,37,3,3,0
16131,8,57,4,14,DUO_SUPPORT,BOT,1,4,8,10,44197,35650,6994,1552,22047,6314,14788,944,27,6,6,0
16149,4,57,4,14,DUO_SUPPORT,BOT,1,3,2,21,41440,25660,8207,7573,17660,6416,10306,936,44,0,0,0
16189,1,57,3,4,DUO_SUPPORT,BOT,0,2,7,9,65067,49969,10990,4107,33132,8156,22373,2603,57,11,11,0
16193,1,57,3,4,DUO_SUPPORT,BOT,1,4,2,8,28417,18376,4509,5531,10250,1815,8291,143,26,0,0,0
16195,9,57,3,4,DUO_SUPPORT,BOT,0,2,7,18,51636,46053,5582,0,22423,5973,16189,260,41,1,1,0
16219,1,57,3,4,DUO_SUPPORT,BOT,0,0,12,14,45302,32762,6665,5874,30435,8208,19672,2555,42,0,0,0
16306,3,57,3,4,DUO_SUPPORT,BOT,0,1,10,10,29688,24647,5041,0,23925,11303,11929,692,27,5,5,0
16317,10,57,4,14,DUO_SUPPORT,BOT,0,8,11,6,76163,66819,8680,663,26867,9266,16843,756,64,2,2,0
16325,4,57,4,14,DUO_SUPPORT,BOT,0,7,6,12,60477,51250,8634,592,18064,6913,10567,583,34,2,0,2
16334,2,57,3,4,DUO_SUPPORT,BOT,1,8,6,17,51501,42785,8716,0,21573,2738,17828,1007,38,0,0,0
16336,8,57,3,4,DUO_SUPPORT,BOT,1,3,3,9,27989,26619,1370,0,9359,3278,5843,238,16,3,0,3
16346,4,57,4,14,DUO_SUPPORT,BOT,0,3,11,10,40197,37698,1925,573,27458,10289,14418,2750,11,0,0,0
16391,3,57,4,3,DUO_SUPPORT,BOT,1,0,3,10,31843,25849,5822,170,9929,3812,5325,791,23,0,0,0
16459,4,57,4,3,DUO_SUPPORT,BOT,1,3,5,19,65828,61095,3873,859,25038,11183,12375,1478,17,6,6,0
16496,5,57,4,14,DUO_SUPPORT,BOT,0,1,10,6,40476,37266,2738,471,18803,5318,13135,350,18,0,0,0
16531,5,57,3,4,DUO_SUPPORT,BOT,1,1,7,28,83877,63432,16127,4317,44011,9751,32469,1790,67,7,5,2
16571,1,57,4,14,DUO_SUPPORT,BOT,0,4,1,4,35358,31304,3823,229,10259,1943,8315,0,43,0,0,0
16610,4,57,4,3,DUO_SUPPORT,BOT,1,9,8,14,114367,102873,8928,2565,32370,11701,20333,335,75,2,2,0
16667,4,57,14,4,DUO_SUPPORT,BOT,0,5,7,11,55565,47635,5185,2744,26277,8657,17080,540,38,4,2,2
16672,3,57,3,4,DUO_SUPPORT,BOT,1,5,1,9,15777,12861,2916,0,7879,2940,4939,0,18,0,0,0
16686,10,57,4,14,DUO_SUPPORT,BOT,0,3,13,18,75510,66371,7828,1310,40176,12459,26355,1362,24,0,0,0
16709,8,57,4,14,DUO_SUPPORT,BOT,0,3,4,5,44216,37386,5449,1379,14076,4006,9635,435,27,0,0,0
16717,9,57,4,14,DUO_SUPPORT,BOT,1,4,5,11,45486,40686,4020,779,19046,8425,9847,773,25,0,0,0
16719,7,57,4,3,DUO_SUPPORT,BOT,1,2,2,13,41928,25254,9371,7302,20231,3711,14722,1798,48,0,0,0
16775,3,57,4,3,DUO_SUPPORT,BOT,0,1,13,13,72821,65714,7106,0,36896,11741,23400,1754,40,2,1,1
16822,5,57,4,3,DUO_SUPPORT,BOT,1,1,3,8,20158,16967,3191,0,6695,2389,3965,340,12,0,0,0
16870,10,57,4,3,DUO_SUPPORT,BOT,0,1,11,11,52584,45024,6423,1135,28131,5698,21784,649,37,3,3,0
16876,2,57,4,3,DUO_SUPPORT,BOT,1,4,5,8,43160,40425,2734,0,12455,4699,5978,1776,30,1,0,1
16881,9,57,3,4,DUO_SUPPORT,BOT,1,2,5,19,34035,21954,7747,4333,21532,6404,14557,570,34,0,0,0
16889,2,57,4,3,DUO_SUPPORT,BOT,1,1,6,16,37374,27325,5008,5040,14926,2323,11830,773,23,1,0,1
16980,3,57,14,4,DUO_SUPPORT,BOT,0,8,14,14,92500,81598,9695,1206,41342,14563,23794,2983,56,0,0,0
17036,4,57,14,4,DUO_SUPPORT,BOT,0,4,6,15,73230,67484,4282,1463,27195,10113,16105,976,29,0,0,0
17072,1,57,4,3,DUO_SUPPORT,BOT,1,5,11,18,62023,56876,4921,225,26418,6694,18062,1661,30,0,0,0
17094,5,57,3,4,DUO_SUPPORT,BOT,1,4,6,16,64845,58556,4555,1733,20526,7054,12673,798,24,7,6,1
17096,9,57,14,4,DUO_SUPPORT,BOT,1,7,2,10,44253,39505,4003,744,15065,4565,10212,287,33,3,0,3
17170,3,57,4,3,DUO_SUPPORT,BOT,0,0,7,3,23137,20088,3031,16,14414,5981,8252,180,22,0,0,0
17173,8,57,3,4,DUO_SUPPORT,BOT,0,1,10,5,31282,29139,2142,0,16576,5506,10285,783,27,0,0,0
17212,4,57,3,4,DUO_SUPPORT,BOT,1,5,3,18,64024,43031,14738,6254,31935,6489,22828,2618,61,4,0,4
17346,3,57,4,3,DUO_SUPPORT,BOT,1,2,6,7,33715,23457,6409,3847,21330,4931,12129,4268,42,0,0,0
17347,4,57,3,4,DUO_SUPPORT,BOT,0,0,7,9,64619,43520,10313,10785,28326,6712,20453,1160,68,0,0,0
17351,7,57,4,3,DUO_SUPPORT,BOT,0,1,3,4,24831,21595,3236,0,14181,3426,9956,798,29,0,0,0
17377,2,57,4,14,DUO_SUPPORT,BOT,1,4,5,13,42651,37340,4648,662,18729,5966,11338,1424,17,0,0,0
17382,2,57,3,4,DUO_SUPPORT,BOT,0,6,12,10,58208,52761,5447,0,31798,6992,23772,1034,29,1,1,0
17409,2,57,4,3,DUO_SUPPORT,BOT,0,2,12,15,80121,62892,12489,4739,39757,14977,23883,895,63,1,0,1
17424,10,57,4,3,DUO_SUPPORT,BOT,1,3,2,28,47321,34291,6910,6119,19329,3897,14392,1040,30,9,0,9
17436,7,57,4,3,DUO_SUPPORT,BOT,1,2,6,10,29962,26950,2801,210,19693,8960,8813,1918,15,0,0,0
17482,2,57,3,4,DUO_SUPPORT,BOT,1,1,2,19,21908,15591,4095,2221,13644,4655,8901,88,17,0,0,0
17536,5,57,3,4,DUO_SUPPORT,BOT,0,1,10,25,69232,52639,9039,7553,45649,15128,29895,625,63,0,0,0
17544,7,57,4,3,DUO_SUPPORT,BOT,0,3,7,10,36347,25407,7254,3685,26046,7761,17892,392,44,0,0,0
17547,5,57,3,4,DUO_SUPPORT,BOT,0,1,6,25,57312,40939,9097,7275,39807,15810,20218,3778,49,2,0,2
17609,3,57,3,4,DUO_SUPPORT,BOT,1,0,1,14,46448,38899,4316,3231,15479,4945,10353,180,36,1,0,1
17629,4,57,3,4,DUO_SUPPORT,BOT,1,0,4,13,29448,20421,6275,2751,17275,6818,10104,352,33,4,0,4
17631,5,57,4,3,DUO_SUPPORT,BOT,1,3,4,13,27991,20959,5181,1850,16261,5246,11015,0,26,0,0,0
17635,2,57,3,4,DUO_SUPPORT,BOT,0,0,8,6,39709,35146,4562,0,20815,3624,16421,770,21,2,2,0
17761,6,57,4,14,DUO_SUPPORT,BOT,0,5,9,15,50519,44663,5028,827,28757,5703,22475,578,33,0,0,0
17780,1,57,14,4,DUO_SUPPORT,BOT,1,7,15,23,76176,65239,8434,2502,42203,23800,16724,1679,37,4,1,3
17793,6,57,4,14,DUO_SUPPORT,BOT,1,3,6,10,66878,56328,9542,1008,22475,5949,15937,587,48,1,1,0
17801,1,57,3,4,DUO_SUPPORT,BOT,1,3,7,11,49002,31756,9993,7253,22177,4798,16207,1171,50,0,0,0
17803,4,57,3,4,DUO_SUPPORT,BOT,1,1,3,13,58694,37830,12295,8567,26678,13004,12168,1504,53,3,0,3
17827,7,57,4,3,DUO_SUPPORT,BOT,0,2,6,12,72386,67332,3585,1468,29815,8196,20960,658,41,6,5,1
17888,9,57,3,4,DUO_SUPPORT,BOT,0,0,3,4,35873,25947,4121,5805,16583,5664,10047,872,43,0,0,0
17913,4,57,4,3,DUO_SUPPORT,BOT,0,1,8,12,52790,38519,8879,5391,22151,5475,14773,1902,49,3,2,1
17965,9,57,4,3,DUO_SUPPORT,BOT,0,2,10,7,37638,23591,7282,6764,27020,11827,14145,1047,49,0,0,0
18002,8,57,3,4,DUO_SUPPORT,BOT,0,1,9,9,44492,39421,3971,1099,25556,4579,18145,2831,42,0,0,0
18031,4,57,4,3,DUO_SUPPORT,BOT,1,5,6,23,46423,41578,4176,668,18838,7297,10540,1000,25,0,0,0
18078,2,57,4,3,DUO_SUPPORT,BOT,1,3,2,7,27386,25464,1921,0,7672,2953,4334,385,13,0,0,0
18235,5,57,4,3,DUO_SUPPORT,BOT,0,1,10,12,69295,56052,7584,5658,32283,10312,21149,821,69,0,0,0
18295,6,57,4,3,DUO_SUPPORT,BOT,0,5,8,15,61503,54683,6814,5,27850,10482,15828,1539,32,2,2,0
18296,10,57,3,4,DUO_SUPPORT,BOT,1,2,2,11,45779,40420,5177,181,9488,2388,6231,867,34,0,0,0
18311,9,57,4,3,DUO_SUPPORT,BOT,0,2,7,6,82194,77155,4243,796,26126,9393,14770,1962,14,7,7,0
18497,1,57,4,14,DUO_SUPPORT,BOT,1,2,5,6,33714,28409,3624,1680,16882,6133,10310,439,17,0,0,0
18504,4,57,3,4,DUO_SUPPORT,BOT,1,3,1,6,26330,22189,3769,372,5707,1445,4261,0,8,0,0,0
18507,1,57,3,4,DUO_SUPPORT,BOT,1,1,4,16,30589,18334,8115,4139,15030,4616,10051,361,26,0,0,0
18509,7,57,4,3,DUO_SUPPORT,BOT,1,8,8,19,114190,101124,7201,5864,31170,6066,23657,1446,78,1,0,1
18529,10,57,4,3,DUO_SUPPORT,BOT,0,0,4,6,26799,24997,1801,0,13572,5348,7598,625,19,0,0,0
18530,10,57,4,3,DUO_SUPPORT,BOT,0,3,4,4,54075,48956,4178,941,16120,4572,10148,1398,50,1,0,1
18533,8,57,3,4,DUO_SUPPORT,BOT,0,4,11,13,45823,32847,6935,6040,41924,22994,18427,502,46,0,0,0
18588,7,57,14,4,DUO_SUPPORT,BOT,0,5,10,8,64375,56432,6411,1531,29082,7996,20576,510,45,3,0,3
18601,2,57,14,4,DUO_SUPPORT,BOT,1,2,7,13,30994,27393,3089,512,15647,6890,8557,200,32,0,0,0
18606,7,57,14,4,DUO_SUPPORT,BOT,0,4,9,9,52985,46928,4703,1354,25601,12254,12752,594,31,0,0,0
18608,9,57,3,4,DUO_SUPPORT,BOT,1,0,4,9,41939,35158,5007,1773,15059,3672,9985,1402,30,1,0,1
18639,3,57,4,14,DUO_SUPPORT,BOT,0,1,12,9,106682,88886,13042,4752,51598,18098,30979,2520,72,7,2,5
18739,4,57,4,3,DUO_SUPPORT,BOT,0,2,6,3,23456,18362,3439,1654,18473,6018,11874,580,21,2,0,2
18814,6,57,4,3,DUO_SUPPORT,BOT,1,2,4,9,43131,30784,6973,5374,16572,5197,11200,174,57,0,0,0
18895,4,57,3,4,DUO_SUPPORT,BOT,1,1,1,10,26284,16400,6079,3804,9888,3362,6328,197,30,0,0,0
19043,5,57,4,3,DUO_SUPPORT,BOT,0,3,9,16,53815,48272,5274,268,25850,4517,19857,1475,36,1,1,0
19045,9,57,14,4,DUO_SUPPORT,BOT,0,3,10,18,71305,52296,18251,758,34012,7656,25465,891,52,5,4,1
19047,6,57,4,3,DUO_SUPPORT,BOT,1,4,5,17,60768,54320,6429,18,24391,9800,14193,397,35,2,0,2
19056,1,57,4,14,DUO_SUPPORT,BOT,0,1,7,10,66430,60389,5427,614,16709,1731,14104,874,60,5,5,0
19057,3,57,4,14,DUO_SUPPORT,BOT,1,4,3,11,60810,56813,3221,775,18341,7702,10468,170,23,2,0,2
19075,4,57,4,3,DUO_SUPPORT,BOT,1,1,3,8,28415,20878,5364,2172,11688,4514,6807,367,28,0,0,0
19087,6,57,4,14,DUO_SUPPORT,BOT,1,6,2,7,34206,27179,6209,817,7902,1103,5903,896,22,0,0,0
19161,2,57,4,3,DUO_SUPPORT,BOT,1,11,6,17,47589,39458,7224,906,26954,3271,22773,910,17,0,0,0
19200,5,57,4,3,DUO_SUPPORT,BOT,0,4,10,9,54872,50175,3068,1628,31508,13178,16293,2036,38,3,3,0
19357,10,57,4,3,DUO_SUPPORT,BOT,1,1,13,23,48196,40626,7094,475,53658,18171,29819,5666,26,0,0,0
19394,9,57,4,3,DUO_SUPPORT,BOT,0,1,8,5,46350,41424,4926,0,16170,5379,10538,252,31,0,0,0
19403,9,57,4,3,DUO_SUPPORT,BOT,1,0,2,8,17454,9264,4977,3212,9630,4062,5523,44,31,0,0,0
19448,6,57,3,4,DUO_SUPPORT,BOT,1,2,6,18,103312,88660,14315,336,30765,8653,20596,1516,83,9,8,1
19469,10,57,3,4,DUO_SUPPORT,BOT,1,2,1,15,25133,21099,4033,0,6864,1605,5159,99,11,0,0,0
19628,6,57,4,14,DUO_SUPPORT,BOT,0,3,8,8,46854,39873,6138,842,24398,9014,13879,1504,31,6,6,0
19655,5,57,4,14,DUO_SUPPORT,BOT,1,7,3,12,55951,48811,6530,610,15212,5247,9615,349,40,0,0,0
19679,6,57,4,3,DUO_SUPPORT,BOT,1,8,4,6,63556,59265,3040,1250,23049,12066,10612,370,17,0,0,0
19762,4,57,4,14,DUO_SUPPORT,BOT,0,7,9,16,82634,76203,5151,1279,31564,22269,8455,839,58,0,0,0
19773,6,57,4,3,DUO_SUPPORT,BOT,1,8,3,21,61059,43417,13336,4305,19799,8577,10575,645,61,0,0,0
19821,10,57,3,4,DUO_SUPPORT,BOT,1,0,5,15,43701,37384,4162,2153,28425,15272,12764,387,46,0,0,0
19849,5,57,4,3,DUO_SUPPORT,BOT,0,0,6,9,35514,23354,5495,6664,21558,7252,13532,773,36,0,0,0
19853,4,57,4,3,DUO_SUPPORT,BOT,1,4,4,9,47323,43750,3573,0,13219,5950,7105,164,21,0,0,0
19888,8,57,4,3,DUO_SUPPORT,BOT,1,2,7,28,61503,42857,11566,7080,45835,21686,21619,2529,54,0,0,0
20007,8,57,3,4,DUO_SUPPORT,BOT,0,2,12,13,86388,80469,5919,0,33602,13567,17998,2036,62,3,3,0
20119,10,57,4,3,DUO_SUPPORT,BOT,1,5,4,13,59139,46712,12426,0,34185,11221,21273,1690,42,1,0,1
20252,5,57,4,14,DUO_SUPPORT,BOT,0,5,6,8,57272,50408,5896,967,21594,6405,13612,1576,40,0,0,0
20358,10,57,3,4,DUO_SUPPORT,BOT,1,4,6,31,63369,46372,8018,8978,34513,9941,24062,508,63,0,0,0
20367,6,57,4,14,DUO_SUPPORT,BOT,1,6,1,13,32732,23603,6536,2592,15824,3470,12269,84,21,0,0,0
20466,10,57,4,14,DUO_SUPPORT,BOT,1,4,3,12,43854,38497,4761,595,14763,3495,11172,96,30,3,2,1
20481,9,57,14,4,DUO_SUPPORT,BOT,0,7,8,7,59976,52832,4573,2571,23150,7513,15604,32,24,0,0,0
20522,1,57,4,14,DUO_SUPPORT,BOT,1,4,11,16,73741,66624,4835,2282,33166,13529,18396,1240,24,2,0,2
20528,2,57,3,4,DUO_SUPPORT,BOT,1,1,2,16,32471,20594,7128,4748,11019,3008,7502,508,39,0,0,0
20541,2,57,4,3,DUO_SUPPORT,BOT,1,3,1,17,41219,29690,7126,4402,31446,14685,13900,2860,31,1,0,1
20565,9,57,4,3,DUO_SUPPORT,BOT,1,4,2,7,30727,18683,7055,4988,20371,4917,14875,578,33,0,0,0
20657,9,57,3,4,DUO_SUPPORT,BOT,0,6,6,14,89175,81686,6999,489,26805,9956,15606,1242,58,2,1,1
20678,4,57,4,3,DUO_SUPPORT,BOT,0,7,16,16,135715,125737,9912,66,44638,15200,27396,2040,67,13,11,2
20685,7,57,4,3,DUO_SUPPORT,BOT,0,1,7,3,49743,44738,5005,0,18783,7096,11022,664,43,0,0,0
20727,3,57,3,4,DUO_SUPPORT,BOT,0,3,7,11,37980,22621,7513,7846,33336,22079,7866,3390,43,0,0,0
20757,6,57,14,4,DUO_SUPPORT,BOT,1,0,3,7,40190,23549,10401,6239,18361,3577,14510,274,57,0,0,0
20760,7,57,4,14,DUO_SUPPORT,BOT,1,9,4,18,81516,75346,5576,594,12772,3104,9121,546,44,0,0,0
20886,2,57,14,4,DUO_SUPPORT,BOT,1,4,8,14,35624,32386,2344,893,17165,5305,10886,973,14,3,1,2
20899,3,57,14,4,DUO_SUPPORT,BOT,1,4,6,10,59467,47491,8324,3652,17754,2826,13816,1111,44,0,0,0
20902,9,57,4,14,DUO_SUPPORT,BOT,1,4,5,18,48445,43729,3965,750,14672,6804,7602,266,26,2,0,2
20910,10,57,4,3,DUO_SUPPORT,BOT,1,1,4,5,21986,17979,4006,0,10680,2333,7875,470,8,0,0,0
20915,2,57,3,4,DUO_SUPPORT,BOT,1,1,2,10,33532,23560,5749,4223,13120,4006,7556,1556,47,0,0,0
20925,1,57,4,3,DUO_SUPPORT,BOT,0,2,5,7,35666,20955,7194,7516,15154,2535,10695,1923,47,0,0,0
20945,10,57,14,4,DUO_SUPPORT,BOT,0,0,2,0,15509,14062,1446,0,6399,3990,2360,48,8,0,0,0
20984,3,57,14,4,DUO_SUPPORT,BOT,1,5,1,7,39293,34385,4457,450,7725,2979,4556,189,24,7,0,7
21164,8,57,4,14,DUO_SUPPORT,BOT,1,3,7,13,48349,34820,5558,7970,23191,9127,12874,1190,38,1,0,1
21206,10,57,4,3,DUO_SUPPORT,BOT,0,5,8,24,88835,65999,13476,9359,57956,18057,39200,698,61,3,3,0
21317,1,57,4,3,DUO_SUPPORT,BOT,1,2,3,18,83719,74411,9129,178,30830,16006,14229,594,70,0,0,0
21330,8,57,4,3,DUO_SUPPORT,BOT,0,3,9,13,55587,40777,9030,5779,31226,9175,20396,1654,56,2,2,0
21334,2,57,4,3,DUO_SUPPORT,BOT,1,1,4,16,57423,37945,10281,9196,23705,9348,13168,1187,72,1,0,1
21335,7,57,4,3,DUO_SUPPORT,BOT,0,5,8,13,55842,39354,8762,7725,24788,7787,14839,2160,58,0,0,0
21338,8,57,4,3,DUO_SUPPORT,BOT,1,1,4,10,31456,20571,6403,4482,15837,3997,10598,1241,33,0,0,0
21342,7,57,4,3,DUO_SUPPORT,BOT,1,5,6,26,54507,33253,11443,9810,26902,10737,14055,2110,62,0,0,0
21348,4,57,4,3,DUO_SUPPORT,BOT,1,3,3,19,44455,25734,9536,9184,20919,8192,12726,0,55,0,0,0
21354,10,57,4,3,DUO_SUPPORT,BOT,0,0,11,7,22027,17558,2942,1526,23751,6888,16221,642,17,0,0,0
21356,2,57,4,3,DUO_SUPPORT,BOT,1,2,2,14,25054,14263,4731,6059,9248,1677,7264,307,21,1,0,1
21375,8,57,4,3,DUO_SUPPORT,BOT,1,4,4,16,64136,45029,10768,8339,22464,6167,14012,2285,70,5,5,0
21505,2,57,4,3,DUO_SUPPORT,BOT,0,1,10,8,62995,59723,3272,0,29905,13896,13329,2679,25,1,0,1
21576,1,57,3,4,DUO_SUPPORT,BOT,1,1,6,7,49716,36039,7290,6387,20423,7825,10733,1864,46,9,6,3
21639,8,57,3,4,DUO_SUPPORT,BOT,1,7,7,10,82398,74647,7544,206,25434,10582,14550,302,62,0,0,0
21713,2,57,4,14,DUO_SUPPORT,BOT,0,2,12,24,67253,57477,5380,4394,47391,19153,27297,939,26,0,0,0
21720,4,57,4,3,DUO_SUPPORT,BOT,0,2,10,17,89008,69696,10156,9156,43362,17605,24706,1051,64,5,2,3
21749,7,57,3,4,DUO_SUPPORT,BOT,0,5,7,5,51773,43138,7209,1425,22379,7163,13679,1537,46,1,1,0
21762,8,57,4,3,DUO_SUPPORT,BOT,1,7,7,19,91332,77663,9958,3710,36942,10862,23889,2191,72,0,0,0
21776,8,57,4,3,DUO_SUPPORT,BOT,0,2,4,4,31792,27470,4322,0,18521,4402,13429,689,17,1,1,0
21802,4,57,4,3,DUO_SUPPORT,BOT,0,2,8,20,95150,65770,20915,8464,54895,14644,38066,2184,110,0,0,0
21919,2,57,3,4,DUO_SUPPORT,BOT,1,2,5,16,39050,34362,3276,1411,21740,7933,12916,890,15,1,0,1
