matchid,player,championid,ss1,ss2,role,position,win,kills,deaths,assists,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,totminionskilled,neutralminionskilled,ownjunglekills,enemyjunglekills
17760,6,89,3,4,DUO_SUPPORT,BOT,0,1,8,4,29579,13117,9978,6483,23045,12438,9266,1340,47,0,0,0
86960,7,201,4,3,DUO_SUPPORT,BOT,0,1,6,4,17180,7578,6219,3382,15589,3738,10456,1394,27,0,0,0
49535,9,89,4,3,DUO_SUPPORT,BOT,1,0,8,25,23521,6372,8428,8719,26381,15861,8152,2367,33,1,0,1
22193,8,412,4,14,DUO_SUPPORT,BOT,0,6,10,22,61217,38921,11376,10919,47113,24478,21690,945,49,0,0,0
91055,8,412,3,4,DUO_SUPPORT,BOT,0,3,7,14,23860,15293,7570,996,33054,13975,18626,452,34,0,0,0
18705,4,412,4,3,DUO_SUPPORT,BOT,1,4,3,24,27647,17624,9881,140,20306,6307,11637,2361,50,1,0,1
20526,8,412,3,4,DUO_SUPPORT,BOT,0,0,4,4,6437,4049,2336,51,8621,2285,6053,283,26,0,0,0
59202,7,89,4,3,DUO_SUPPORT,BOT,0,0,1,3,4331,1085,1904,1341,4739,1736,2892,110,14,0,0,0
31673,4,412,3,4,DUO_SUPPORT,BOT,0,0,6,8,23729,17754,5975,0,18384,5863,11045,1476,49,0,0,0
42887,9,89,4,3,DUO_SUPPORT,BOT,1,2,1,18,23123,6713,8681,7727,14456,6216,6051,2188,39,0,0,0
13942,4,412,4,14,DUO_SUPPORT,BOT,0,2,6,7,10851,6950,2002,1897,13215,3080,9029,1105,7,0,0,0
54301,7,412,4,3,DUO_SUPPORT,BOT,1,1,0,16,15146,8789,6357,0,8939,2461,6040,437,24,1,0,1
39619,8,201,4,3,DUO_SUPPORT,BOT,1,3,7,27,28555,11400,10735,6419,32495,14859,16843,791,42,0,0,0
18003,3,44,4,3,DUO_SUPPORT,BOT,1,1,0,15,16920,3517,7713,5689,9415,2572,6842,0,36,0,0,0
32686,7,412,4,14,DUO_SUPPORT,BOT,0,2,11,11,17625,11628,3511,2484,26266,6169,19716,380,16,0,0,0
36641,8,201,4,3,DUO_SUPPORT,BOT,0,1,6,10,17380,7550,5587,4241,19275,5875,10710,2689,33,0,0,0
67130,8,412,4,3,DUO_SUPPORT,BOT,1,0,1,19,24357,17691,5805,861,14842,6151,8477,214,31,0,0,0
17972,4,412,4,3,DUO_SUPPORT,BOT,0,3,5,9,20299,15359,4348,591,20465,4530,15361,574,32,0,0,0
68762,2,412,4,14,DUO_SUPPORT,BOT,1,1,1,12,15872,8133,6963,776,9909,1282,8414,212,29,1,0,1
41118,5,412,4,3,DUO_SUPPORT,BOT,0,0,5,11,20765,13182,7582,0,18337,4990,12760,586,53,0,0,0
80586,5,412,4,14,DUO_SUPPORT,BOT,1,2,6,21,31411,21864,8430,1116,19168,4764,13354,1048,30,0,0,0
12031,4,412,4,14,DUO_SUPPORT,BOT,1,4,7,17,29242,16866,7366,5009,32695,10395,21576,723,25,0,0,0
15736,7,412,4,3,DUO_SUPPORT,BOT,0,1,8,12,22678,16259,6418,0,20310,10832,8267,1209,50,0,0,0
14922,5,412,4,3,DUO_SUPPORT,BOT,1,2,0,9,26856,17613,9096,146,10328,2870,7433,24,44,0,0,0
36947,4,412,4,3,DUO_SUPPORT,BOT,0,0,5,4,11326,5933,5393,0,13264,5947,6496,821,20,0,0,0
30663,4,412,14,4,DUO_SUPPORT,BOT,1,2,4,15,40169,26150,9910,4107,22250,4549,17084,616,66,0,0,0
86076,8,89,4,3,DUO_SUPPORT,BOT,0,3,8,10,31323,14114,10522,6685,21785,2903,18040,842,41,0,0,0
83926,8,412,4,3,DUO_SUPPORT,BOT,1,1,5,13,10530,7010,3444,75,14510,6002,8062,445,24,0,0,0
88477,4,89,3,4,DUO_SUPPORT,BOT,0,1,9,13,30979,16170,8283,6525,28709,5152,22527,1030,50,0,0,0
29693,1,412,3,4,DUO_SUPPORT,BOT,0,1,6,15,36088,25807,6780,3500,27897,8733,18951,212,38,0,0,0
89972,8,412,4,3,DUO_SUPPORT,BOT,1,2,0,13,16453,11821,4348,282,9903,3282,6060,561,17,0,0,0
56253,10,412,14,4,DUO_SUPPORT,BOT,0,2,9,13,22017,12891,7018,2107,24259,8733,14681,844,25,0,0,0
91190,6,201,4,3,DUO_SUPPORT,BOT,1,3,4,25,33153,11128,9926,12099,19998,7111,12588,298,46,0,0,0
46989,9,201,3,4,DUO_SUPPORT,BOT,0,1,9,4,23221,9149,6128,7943,29985,6992,22049,943,58,0,0,0
18600,2,412,4,14,DUO_SUPPORT,BOT,1,1,5,15,24908,17768,6566,574,22841,11947,10694,200,33,0,0,0
28646,5,89,4,14,DUO_SUPPORT,BOT,1,2,4,11,20654,7919,6669,6065,13427,6151,7083,192,30,0,0,0
7641,2,89,14,4,DUO_SUPPORT,BOT,0,2,9,11,65414,10828,51190,3395,27219,9073,17862,284,79,7,2,5
29797,1,412,3,4,DUO_SUPPORT,BOT,0,4,10,8,20018,12328,5440,2248,36848,15988,19574,1286,44,0,0,0
23268,2,412,3,4,DUO_SUPPORT,BOT,1,3,7,28,37105,26448,7224,3431,30654,7079,20629,2945,27,0,0,0
25942,10,412,4,14,DUO_SUPPORT,BOT,1,2,1,11,15110,7500,5858,1752,7853,2558,5294,0,14,0,0,0
38494,6,111,4,3,DUO_SUPPORT,BOT,0,0,14,17,45369,28231,9522,7615,44460,14900,28769,790,46,0,0,0
56101,2,412,4,14,DUO_SUPPORT,BOT,0,3,5,20,21567,13090,7485,992,26827,7311,19017,498,39,1,0,1
27797,9,412,4,3,DUO_SUPPORT,BOT,0,4,5,33,50298,38580,9651,2065,28705,6043,19035,3627,50,0,0,0
89189,9,412,4,3,DUO_SUPPORT,BOT,0,1,9,14,14788,9955,2705,2127,29810,4907,24327,575,20,0,0,0
49390,2,111,4,3,DUO_SUPPORT,BOT,0,1,5,1,15495,5776,6857,2862,14491,5410,8894,186,38,0,0,0
70283,2,412,4,3,DUO_SUPPORT,BOT,1,4,0,12,14030,9926,3747,356,9648,2485,7078,84,2,0,0,0
86918,8,412,4,14,DUO_SUPPORT,BOT,1,5,7,18,29133,19172,8350,1610,19719,5581,13327,810,23,0,0,0
26219,9,89,3,4,DUO_SUPPORT,BOT,1,2,5,24,37049,15823,11420,9805,21424,7413,10087,3924,49,0,0,0
83686,4,412,3,4,DUO_SUPPORT,BOT,0,3,10,27,59103,43914,11585,3603,37954,11735,21349,4869,52,0,0,0
76052,2,412,4,14,DUO_SUPPORT,BOT,1,4,6,18,25086,17020,7107,958,23748,4388,19014,346,37,0,0,0
16985,2,89,4,3,DUO_SUPPORT,BOT,0,4,8,13,31296,12169,9404,9722,34400,21153,12049,1197,44,0,0,0
87410,4,412,4,3,DUO_SUPPORT,BOT,0,2,4,10,38771,23574,13475,1721,19230,5162,12902,1165,50,0,0,0
50017,9,44,4,3,DUO_SUPPORT,BOT,0,1,8,13,22941,6959,9364,6617,21117,10257,10594,266,33,0,0,0
93845,6,89,14,4,DUO_SUPPORT,BOT,0,0,10,10,19675,10595,4588,4490,26194,11015,14575,604,26,0,0,0
22621,10,201,3,4,DUO_SUPPORT,BOT,0,0,8,13,36699,14821,11218,10659,34908,8148,25048,1711,56,0,0,0
15153,5,89,4,14,DUO_SUPPORT,BOT,0,1,9,14,39211,16981,13949,8281,28314,10559,16560,1194,52,0,0,0
85797,9,412,4,14,DUO_SUPPORT,BOT,1,1,6,26,15745,10962,3389,1393,20021,5643,12945,1431,9,0,0,0
64197,4,223,3,4,DUO_SUPPORT,BOT,0,0,5,10,35605,18586,8262,8756,24379,7367,15963,1049,52,0,0,0
67494,1,111,4,3,DUO_SUPPORT,BOT,1,0,0,17,18441,7917,6754,3769,5680,1373,3972,334,24,0,0,0
58410,6,412,14,4,DUO_SUPPORT,BOT,0,4,5,10,18563,13396,3715,1451,19230,6502,11034,1693,20,0,0,0
75843,8,201,3,4,DUO_SUPPORT,BOT,1,2,7,24,35957,16213,10829,8915,39891,8256,23619,8015,52,0,0,0
85802,8,412,4,14,DUO_SUPPORT,BOT,1,1,3,11,14391,8779,5271,340,12440,6826,4349,1264,37,0,0,0
87254,1,201,4,3,DUO_SUPPORT,BOT,1,1,3,7,14061,5828,4109,4124,11383,1764,9295,324,24,0,0,0
17105,4,412,14,4,DUO_SUPPORT,BOT,0,2,0,0,17975,11661,6104,210,5728,2086,3642,0,45,1,1,0
17160,1,201,14,4,DUO_SUPPORT,BOT,0,2,7,11,32622,12618,7411,12592,26410,8685,16846,878,52,0,0,0
70830,10,412,14,4,DUO_SUPPORT,BOT,0,2,5,14,27170,17962,6431,2776,31166,8638,21555,973,32,0,0,0
14686,9,412,14,4,DUO_SUPPORT,BOT,0,0,7,13,19306,12480,5919,906,23746,12313,11226,206,28,0,0,0
31320,7,111,4,3,DUO_SUPPORT,BOT,1,0,11,19,35438,20523,8216,6698,31557,4462,24449,2646,44,3,0,3
48916,1,89,4,3,DUO_SUPPORT,BOT,1,1,4,11,15300,4825,5497,4977,14568,3701,10380,486,26,0,0,0
88171,4,89,4,3,DUO_SUPPORT,BOT,0,2,8,12,30276,12434,10287,7554,26736,12238,13275,1223,48,0,0,0
30629,3,412,3,4,DUO_SUPPORT,BOT,1,4,7,17,18159,12624,5336,199,23326,8992,13968,365,18,0,0,0
31448,8,412,4,3,DUO_SUPPORT,BOT,1,0,4,19,17742,12063,5155,524,16832,8503,8299,30,24,0,0,0
79763,3,223,4,3,DUO_SUPPORT,BOT,0,2,4,13,65749,54170,7743,3835,24336,5492,18339,504,63,1,0,1
101817,8,412,4,3,DUO_SUPPORT,BOT,0,4,8,9,35786,27367,8419,0,26761,8135,16323,2302,58,0,0,0
72105,8,412,3,4,DUO_SUPPORT,BOT,0,2,10,14,13198,7871,5326,0,26218,11669,14016,532,36,1,1,0
69848,6,201,3,4,DUO_SUPPORT,BOT,0,2,7,17,56734,28393,22266,6074,33356,20890,10803,1663,63,1,1,0
16228,8,412,4,14,DUO_SUPPORT,BOT,1,0,7,13,16796,12745,3290,760,21394,8614,12496,283,27,2,0,2
86210,3,89,4,14,DUO_SUPPORT,BOT,1,2,6,21,37325,9928,14833,12563,32418,11362,20628,428,52,0,0,0
20263,5,412,14,4,DUO_SUPPORT,BOT,0,0,7,10,15308,10522,3406,1379,23341,10535,12045,761,35,1,0,1
92167,2,412,14,4,DUO_SUPPORT,BOT,0,4,6,19,13449,10068,2032,1349,19845,5976,13076,791,5,0,0,0
2959,5,223,3,4,DUO_SUPPORT,BOT,1,7,4,23,68134,31844,20168,16121,38947,12545,24877,1524,65,0,0,0
65315,9,412,4,14,DUO_SUPPORT,BOT,0,2,5,11,17387,10787,6307,292,17078,6070,10596,412,23,0,0,0
21164,3,412,14,4,DUO_SUPPORT,BOT,0,1,7,16,18921,12054,5241,1625,31354,15656,13457,2240,27,0,0,0
30410,4,412,4,3,DUO_SUPPORT,BOT,1,5,3,22,22764,14227,8537,0,16753,6527,9954,272,30,0,0,0
29081,4,412,4,14,DUO_SUPPORT,BOT,1,4,4,17,26027,16725,9099,202,19677,1921,17003,752,26,2,1,1
71054,2,201,4,3,DUO_SUPPORT,BOT,0,0,8,17,31308,10083,9327,11897,32512,20363,9933,2215,60,0,0,0
26727,10,201,3,4,DUO_SUPPORT,BOT,0,0,7,14,13244,4604,5337,3301,28099,9570,18135,394,28,2,0,2
15199,8,412,4,3,DUO_SUPPORT,BOT,0,1,6,18,15564,10135,5429,0,26003,16798,8472,732,21,0,0,0
100125,4,412,3,4,DUO_SUPPORT,BOT,0,1,4,10,21899,17261,3755,882,21582,13118,7493,971,33,0,0,0
51077,9,201,7,4,DUO_SUPPORT,BOT,1,0,3,14,17902,4618,6778,6505,19691,11565,7530,595,36,0,0,0
103042,4,201,3,4,DUO_SUPPORT,BOT,0,0,9,4,10334,4807,3436,2090,24888,8880,15399,608,22,0,0,0
93207,1,412,3,4,DUO_SUPPORT,BOT,1,2,1,16,15192,8544,6647,0,9693,2950,6585,158,13,0,0,0
45065,6,89,4,14,DUO_SUPPORT,BOT,0,5,5,15,39323,16200,10318,12804,21837,7500,13531,804,73,0,0,0
13629,9,412,3,4,DUO_SUPPORT,BOT,1,0,2,14,18149,12999,4539,611,13559,4186,9133,240,19,0,0,0
26018,4,412,14,4,DUO_SUPPORT,BOT,0,1,1,10,12048,8281,3297,470,10438,4857,5413,167,22,0,0,0
57569,3,412,4,3,DUO_SUPPORT,BOT,1,2,2,12,11928,7819,3933,175,12844,4190,8030,623,25,3,0,3
41792,10,412,3,4,DUO_SUPPORT,BOT,0,2,9,20,37761,27319,7422,3020,37029,14213,22025,791,47,0,0,0
2131,6,412,4,3,DUO_SUPPORT,BOT,0,1,6,9,26787,20555,6231,0,21194,2342,18466,386,44,0,0,0
29853,8,412,4,3,DUO_SUPPORT,BOT,1,6,3,21,29172,21754,7310,107,16634,8756,6912,965,41,7,0,7
50274,7,412,4,14,DUO_SUPPORT,BOT,0,1,5,10,17734,12116,4694,923,19320,4637,14557,126,40,0,0,0
65178,9,412,14,4,DUO_SUPPORT,BOT,1,3,3,17,14619,8472,5623,524,16586,5733,8066,2786,22,0,0,0
17586,9,412,3,4,DUO_SUPPORT,BOT,0,0,6,4,14580,9664,4915,0,14548,3758,10435,354,38,0,0,0
36742,6,412,4,14,DUO_SUPPORT,BOT,0,2,8,15,16258,9914,5328,1015,23272,7723,15240,308,38,0,0,0
58706,4,412,4,3,DUO_SUPPORT,BOT,0,2,6,5,16482,11363,4448,670,18332,4002,13215,1114,20,0,0,0
14566,8,412,3,4,DUO_SUPPORT,BOT,0,0,3,12,15561,10156,4803,601,19439,5866,13069,503,27,0,0,0
97742,9,89,3,4,DUO_SUPPORT,BOT,1,4,10,22,39040,18399,10841,9798,33098,14677,17221,1198,45,0,0,0
17777,6,89,14,4,DUO_SUPPORT,BOT,0,1,6,13,39402,25252,8315,5834,27166,11018,15355,791,55,0,0,0
15984,7,201,3,4,DUO_SUPPORT,BOT,1,2,6,24,29509,9468,8533,11507,27025,11474,14347,1203,44,0,0,0
14207,8,201,3,4,DUO_SUPPORT,BOT,1,3,3,18,40769,15554,13755,11459,26354,4897,20306,1150,58,0,0,0
58745,5,412,3,4,DUO_SUPPORT,BOT,0,0,13,8,32674,22351,7626,2696,33121,4866,26284,1971,43,3,3,0
46915,2,412,4,3,DUO_SUPPORT,BOT,0,3,8,17,33494,23214,10175,105,29405,10241,17312,1851,56,0,0,0
30757,2,412,4,14,DUO_SUPPORT,BOT,1,9,4,15,17841,11415,5963,462,13907,3753,9435,718,24,2,0,2
26435,1,412,4,3,DUO_SUPPORT,BOT,0,2,8,18,19953,15614,4150,188,27693,6637,19238,1817,28,1,1,0
71752,5,201,3,4,DUO_SUPPORT,BOT,1,1,7,17,25358,7443,11652,6261,22277,8179,13867,230,40,0,0,0
26923,8,412,3,4,DUO_SUPPORT,BOT,1,4,6,12,23993,16799,6351,841,22817,13549,8064,1203,45,0,0,0
7781,2,201,4,3,DUO_SUPPORT,BOT,1,3,3,19,18555,7510,7416,3628,17808,5724,11319,765,28,0,0,0
57551,6,201,4,3,DUO_SUPPORT,BOT,1,3,4,23,38696,11061,11141,16494,23297,7627,14618,1051,57,0,0,0
81343,2,412,4,3,DUO_SUPPORT,BOT,0,0,0,2,12999,7299,4580,1119,4843,1729,2972,141,37,0,0,0
71690,5,412,4,14,DUO_SUPPORT,BOT,0,2,6,16,19522,12188,6282,1051,20321,5305,14477,538,41,0,0,0
44720,10,201,4,3,DUO_SUPPORT,BOT,0,1,6,7,20734,9259,6624,4849,21933,5505,15410,1017,46,0,0,0
40541,4,89,3,4,DUO_SUPPORT,BOT,1,3,3,12,23057,5738,8814,8504,17167,3187,12692,1287,32,1,0,1
55361,4,412,4,14,DUO_SUPPORT,BOT,1,2,8,20,24259,14574,5959,3725,28996,7764,19805,1426,27,0,0,0
51495,1,89,4,3,DUO_SUPPORT,BOT,1,0,2,11,21097,6277,7932,6887,12165,4204,7543,418,39,0,0,0
32183,5,412,4,3,DUO_SUPPORT,BOT,1,2,4,19,29595,19400,9563,631,23439,12082,10812,544,24,0,0,0
46632,5,412,3,4,DUO_SUPPORT,BOT,0,2,6,12,24145,16862,6503,779,16596,3001,12674,919,27,0,0,0
34584,4,412,4,3,DUO_SUPPORT,BOT,1,4,6,14,20797,14034,5784,978,21037,8579,11969,489,36,0,0,0
36739,8,412,4,14,DUO_SUPPORT,BOT,0,4,9,12,33685,22948,8758,1978,37604,17310,17866,2426,42,0,0,0
24030,5,412,4,3,DUO_SUPPORT,BOT,1,3,2,22,33401,21232,9590,2578,14789,6809,7907,72,46,1,0,1
19661,3,89,3,4,DUO_SUPPORT,BOT,1,2,10,20,20669,12808,6143,1717,27780,8647,18601,531,24,0,0,0
39749,6,412,4,3,DUO_SUPPORT,BOT,1,2,6,21,23006,16106,6900,0,27046,5458,19112,2475,35,0,0,0
76121,8,412,4,3,DUO_SUPPORT,BOT,0,2,9,4,18389,11952,6436,0,19304,5525,12840,938,37,0,0,0
17322,9,223,3,4,DUO_SUPPORT,BOT,1,3,1,12,39202,20850,10454,7896,18303,4751,10975,2576,56,2,0,2
26768,3,412,3,4,DUO_SUPPORT,BOT,0,8,9,20,25788,17080,7140,1568,40911,15908,20883,4119,32,1,0,1
27314,5,111,3,4,DUO_SUPPORT,BOT,0,4,5,19,103706,60153,24325,19227,24531,8477,14372,1682,104,5,5,0
66904,5,201,4,3,DUO_SUPPORT,BOT,1,0,5,26,28410,10457,9605,8347,25221,10255,14921,44,41,0,0,0
15604,9,223,4,3,DUO_SUPPORT,BOT,0,1,8,17,44864,23979,13890,6994,39956,13641,25260,1054,52,0,0,0
39141,8,44,4,14,DUO_SUPPORT,BOT,1,1,10,27,21359,7627,9914,3817,34729,13101,18933,2694,21,0,0,0
58860,4,412,4,3,DUO_SUPPORT,BOT,1,0,3,16,13354,9398,3955,0,13100,5136,7963,0,29,0,0,0
85826,1,98,4,3,DUO_SUPPORT,BOT,1,5,2,10,21386,3653,11535,6196,13886,2756,10031,1098,36,0,0,0
20011,9,111,4,3,DUO_SUPPORT,BOT,0,2,5,8,37968,16747,12996,8225,19667,5415,11132,3118,56,0,0,0
36718,3,412,14,4,DUO_SUPPORT,BOT,1,2,7,25,31722,18639,9426,3657,36685,13397,19951,3335,42,1,1,0
88749,5,223,3,4,DUO_SUPPORT,BOT,0,1,6,3,13966,6010,3779,4175,11959,4433,6747,778,25,0,0,0
39062,2,89,4,14,DUO_SUPPORT,BOT,1,8,5,24,31672,13747,10405,7519,25584,11425,10766,3392,27,0,0,0
92983,5,412,14,4,DUO_SUPPORT,BOT,0,3,3,8,15279,10129,4487,662,14373,3442,10190,739,30,0,0,0
62401,3,89,4,3,DUO_SUPPORT,BOT,0,3,10,10,22810,12066,10613,130,23297,6416,15708,1172,18,0,0,0
40369,7,201,4,3,DUO_SUPPORT,BOT,1,0,6,19,29151,15069,8384,5697,29144,13437,14424,1282,53,1,0,1
36403,4,412,3,4,DUO_SUPPORT,BOT,0,5,11,21,36266,32152,3802,311,33641,24234,7357,2049,22,0,0,0
98634,5,412,3,4,DUO_SUPPORT,BOT,1,2,3,20,35361,20196,13342,1823,18174,6091,11354,729,44,2,0,2
50560,1,412,4,3,DUO_SUPPORT,BOT,0,1,7,11,17924,11693,5868,363,21836,7350,12875,1610,30,0,0,0
87953,9,412,4,3,DUO_SUPPORT,BOT,0,1,12,5,17473,10561,6911,0,24763,17085,7207,470,36,0,0,0
63339,6,201,3,4,DUO_SUPPORT,BOT,1,0,0,16,25606,10029,9254,6322,19190,6414,12621,154,29,0,0,0
86400,8,201,3,4,DUO_SUPPORT,BOT,0,0,8,12,18467,6743,4805,6917,26627,7969,17264,1393,36,0,0,0
35975,4,412,3,4,DUO_SUPPORT,BOT,0,1,4,10,35322,23342,11639,340,24647,14241,9600,805,58,0,0,0
62052,6,89,3,4,DUO_SUPPORT,BOT,1,1,1,13,32405,5225,14386,12793,13287,4653,7967,666,59,0,0,0
44134,1,89,4,3,DUO_SUPPORT,BOT,1,2,7,14,19765,4658,10036,5070,22128,5444,14901,1782,29,0,0,0
75429,6,412,4,14,DUO_SUPPORT,BOT,1,3,1,20,24683,16645,7044,993,15489,4286,10985,217,43,0,0,0
21601,5,412,4,3,DUO_SUPPORT,BOT,1,2,5,35,34616,24757,8145,1714,34989,20515,14085,389,42,0,0,0
26759,1,223,4,3,DUO_SUPPORT,BOT,1,1,3,8,23909,10055,7383,6470,17785,3908,13637,240,37,0,0,0
53761,3,412,4,3,DUO_SUPPORT,BOT,0,0,4,4,11318,6686,3512,1119,12084,6948,4957,177,31,0,0,0
71594,7,412,4,3,DUO_SUPPORT,BOT,0,0,8,5,12884,7293,3350,2239,23299,11786,9869,1643,24,0,0,0
16589,7,89,4,3,DUO_SUPPORT,BOT,0,1,1,2,17196,7430,5555,4210,9234,3108,5945,180,40,0,0,0
15988,7,412,14,4,DUO_SUPPORT,BOT,1,5,5,24,55820,36893,15483,3443,25252,8225,16456,570,50,1,0,1
23257,10,412,14,4,DUO_SUPPORT,BOT,0,6,8,9,22546,17495,4026,1024,23579,7077,15756,745,18,0,0,0
86682,2,201,3,4,DUO_SUPPORT,BOT,0,0,7,11,25865,6624,8222,11019,23427,9077,13109,1240,44,0,0,0
8252,2,412,3,4,DUO_SUPPORT,BOT,0,1,7,25,38470,27813,6968,3687,26238,13206,9707,3324,46,0,0,0
95231,3,44,4,3,DUO_SUPPORT,BOT,0,0,7,10,20723,11494,5318,3910,23958,11403,12006,548,31,0,0,0
47144,7,412,4,14,DUO_SUPPORT,BOT,0,1,6,15,24394,15559,7880,953,16976,4999,11637,339,29,0,0,0
62346,6,412,4,3,DUO_SUPPORT,BOT,1,2,2,11,22948,14809,7231,907,13713,2660,10941,112,26,0,0,0
31808,7,89,4,3,DUO_SUPPORT,BOT,0,3,7,3,31937,16771,9137,6029,24674,4197,19269,1208,54,0,0,0
101290,1,201,4,3,DUO_SUPPORT,BOT,1,0,1,14,27476,7649,11375,8451,12613,4186,7962,464,40,1,0,1
72535,3,412,4,14,DUO_SUPPORT,BOT,1,2,8,15,25208,15212,8563,1432,20771,8671,11231,867,47,0,0,0
27477,7,201,3,4,DUO_SUPPORT,BOT,0,0,3,3,14637,5302,5160,4175,18342,9669,8313,359,29,0,0,0
81488,9,412,14,4,DUO_SUPPORT,BOT,0,0,7,9,17822,10764,6251,807,19137,7177,11508,452,29,2,1,1
40249,8,412,3,4,DUO_SUPPORT,BOT,0,6,2,18,28086,18875,7423,1788,23657,4967,18540,150,42,0,0,0
74033,6,89,3,4,DUO_SUPPORT,BOT,0,3,8,15,29958,11097,10492,8367,24648,7973,16042,632,47,0,0,0
66149,8,89,3,4,DUO_SUPPORT,BOT,0,1,4,3,16526,6378,6707,3440,13880,8716,4977,186,34,0,0,0
99676,6,89,3,4,DUO_SUPPORT,BOT,1,2,11,34,31692,15491,11930,4270,43860,16219,25902,1738,41,1,0,1
72846,9,412,4,3,DUO_SUPPORT,BOT,1,7,6,29,30610,22755,7855,0,33266,15388,17150,728,42,0,0,0
83944,9,412,4,3,DUO_SUPPORT,BOT,0,0,1,9,15235,8467,6768,0,11692,4327,7124,240,39,0,0,0
56906,2,412,4,3,DUO_SUPPORT,BOT,0,3,6,5,19168,13054,4911,1202,16855,8494,7893,467,28,0,0,0
41995,3,412,4,3,DUO_SUPPORT,BOT,1,6,5,30,32542,22360,7972,2210,24754,9338,13633,1782,44,0,0,0
56188,8,111,3,4,DUO_SUPPORT,BOT,0,1,4,3,40057,27578,6732,5745,16204,6630,8651,922,53,0,0,0
53742,9,412,4,3,DUO_SUPPORT,BOT,1,3,5,13,28859,20331,8528,0,14487,4293,7952,2241,37,0,0,0
81829,1,89,4,3,DUO_SUPPORT,BOT,0,5,15,22,121066,81602,27158,12305,62206,27922,30644,3640,106,0,0,0
20983,7,201,3,4,DUO_SUPPORT,BOT,1,5,8,23,69011,38431,15611,14968,32522,7391,23345,1785,74,3,2,1
52900,2,412,14,4,DUO_SUPPORT,BOT,0,2,2,10,29789,22649,6490,650,12008,2628,8797,582,37,0,0,0
73981,4,223,3,4,DUO_SUPPORT,BOT,0,1,9,4,21984,7439,5530,9013,28332,12769,13808,1754,40,0,0,0
17489,8,412,4,3,DUO_SUPPORT,BOT,1,2,9,26,31511,24309,6782,420,38141,17875,17784,2482,12,0,0,0
102420,1,89,14,4,DUO_SUPPORT,BOT,1,3,1,13,26172,8778,13330,4064,9064,2122,6853,88,30,1,0,1
101735,4,412,4,3,DUO_SUPPORT,BOT,0,0,4,4,11814,9190,2624,0,13985,6119,7028,837,26,0,0,0
89589,3,412,3,4,DUO_SUPPORT,BOT,0,0,6,10,11684,7340,4344,0,15977,5186,9674,1116,16,1,1,0
18475,5,412,3,4,DUO_SUPPORT,BOT,0,0,4,5,10543,6122,4420,0,9869,4039,5488,341,23,0,0,0
34395,7,201,4,3,DUO_SUPPORT,BOT,0,1,3,2,17408,6662,6145,4601,14053,3143,10653,257,32,1,0,1
22578,2,412,3,4,DUO_SUPPORT,BOT,0,4,7,21,29356,17416,10279,1660,28569,9095,18602,871,42,1,0,1
42147,10,89,14,4,DUO_SUPPORT,BOT,0,4,4,9,23021,8521,6675,7824,17487,4479,12386,620,36,0,0,0
76602,7,201,4,3,DUO_SUPPORT,BOT,0,2,7,12,24929,8910,8566,7452,23488,10931,11766,789,38,1,1,0
47008,7,412,4,3,DUO_SUPPORT,BOT,0,3,9,8,13751,10108,2295,1347,18707,5920,12166,619,29,0,0,0
29402,8,89,4,3,DUO_SUPPORT,BOT,1,0,3,19,22966,8916,8835,5214,16765,4526,11755,483,43,0,0,0
92480,9,111,4,3,DUO_SUPPORT,BOT,1,1,2,13,34362,13326,11302,9733,10230,2213,7385,632,45,0,0,0
73754,4,412,4,14,DUO_SUPPORT,BOT,0,5,10,6,15266,7802,6901,562,20589,9035,10563,989,12,0,0,0
8539,7,412,4,3,DUO_SUPPORT,BOT,0,1,6,26,34528,22720,9991,1816,27666,9305,18041,320,47,1,0,1
97881,1,412,4,3,DUO_SUPPORT,BOT,0,3,2,16,42285,31717,10568,0,18304,4175,11742,2386,72,0,0,0
51705,2,89,4,3,DUO_SUPPORT,BOT,0,3,8,21,45799,21480,16356,7962,27406,5235,17407,4762,56,2,2,0
39479,6,412,14,4,DUO_SUPPORT,BOT,0,2,8,11,20449,13362,3934,3152,25170,13041,11921,208,44,0,0,0
24426,2,412,3,4,DUO_SUPPORT,BOT,0,0,11,10,24552,14191,10361,0,26178,9460,16440,277,38,1,1,0
31079,1,111,3,4,DUO_SUPPORT,BOT,1,6,4,24,70223,40202,17998,12021,20665,7203,12886,575,81,2,0,2
31368,5,412,4,3,DUO_SUPPORT,BOT,1,0,1,11,12425,6249,6117,58,4449,1890,2409,149,17,0,0,0
93781,6,89,4,3,DUO_SUPPORT,BOT,1,3,5,15,27523,6960,12062,8500,16890,3438,13109,341,43,0,0,0
57178,4,412,3,4,DUO_SUPPORT,BOT,0,1,9,14,19628,13910,5434,282,27425,10117,17074,234,19,0,0,0
15652,4,412,4,3,DUO_SUPPORT,BOT,1,2,3,10,14978,9842,5135,0,9042,3723,4568,749,34,0,0,0
29217,8,201,4,3,DUO_SUPPORT,BOT,0,0,8,7,18650,5716,8562,4371,19101,4395,14153,552,36,0,0,0
36831,2,412,14,4,DUO_SUPPORT,BOT,1,3,1,8,10971,6172,4339,459,7787,1411,5992,384,19,0,0,0
66349,9,201,3,4,DUO_SUPPORT,BOT,1,1,5,26,26105,13029,8399,4676,28543,7937,20132,474,32,0,0,0
